repo_name,commit_num,commit,prev_true_snapshot_label,true_snapshot_label,prev_pred_snapshot_label,pred_snapshot_label,true_snapshot_transition,pred_snapshot_transition,true_snapshot_malicious,pred_snapshot_malicious,new_slice_count,new_true_malicious_count,new_pred_malicious_count,candidate_true_same_malicious,candidate_pred_same_malicious,new_slice_details
python-malware,10,a21dd,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@keylogger.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
python-malware,11,e70e9,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<module>@mail_event.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@mic_record.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
python-malware,12,7ac43,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
python-malware,13,ad12d,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@keylogger.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
python-malware,14,0c40b,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,3,1,1,1,1,NEW@<module>@clipboard_event.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@server.py_slice.py|T:Benign|P:Benign || NEW@show@server.py_slice.py|T:Benign|P:Benign
python-malware1/python-malware,1,e495f,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@alerta.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
python-malware1/python-malware,2,f5700,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@alerta.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
python-malware1/python-malware,3,57b61,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@script.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
python-malware1/python-malware,4,ffc0c,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
python-malware1/python-malware,5,820a3,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
python-malware1/python-malware,6,7c0ab,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
python-malware1/python-malware,7,f4a32,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
python-malware1/python-malware,8,29566,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
python-malware1/python-malware,9,40420,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
python-malware1/python-malware,10,02d90,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@script.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
python-malware1/python-malware,11,a8b81,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@script.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
python-malware3/python-malware,1,15c73,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,0,0,1,1,NEW@<module>@encrypt.py_slice.py|T:Benign|P:Benign
python-malware3/python-malware,2,850c8,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,3,2,2,1,1,NEW@<module>@clienttest.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@rsa.py_slice.py|T:Benign|P:Benign || NEW@<module>@servermalware.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
python-malware3/python-malware,3,8574a,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,2,1,1,1,1,NEW@<module>@clienttest.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@listfile.py_slice.py|T:Benign|P:Benign
python-malware3/python-malware,4,dd22c,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,2,2,2,1,1,NEW@<module>@clienttest.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@servermalware.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
python-malware3/python-malware,5,40fae,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,0,0,0,1,1,
python-malware3/python-malware,7,64c74,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@clienttest.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
python-malware3/python-malware,8,cf1b7,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
python-malware3/python-malware,9,77145,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,6,4,4,1,1,NEW@<module>@client_client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@server_action.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@server_servermalware.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@tools_dos.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@tools_listfile.py_slice.py|T:Benign|P:Benign || NEW@<module>@tools_rsa.py_slice.py|T:Benign|P:Benign
python-malware3/python-malware,10,ad449,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<module>@client_client.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@tools_persistance.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
ransomware,1,164d2,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<module>@lib_en_decrypt.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
ransomware,2,ae168,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,6,5,5,1,1,NEW@<body>@lib_mysmb.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@lib_en_decrypt.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@lib_eternal_checker.py_slice.py|T:Benign|P:Benign || NEW@<module>@lib_system_manager.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@lib_zzz_exploit.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
ransomware_malware,1,edfec,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<body>@ransomware.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
ransomware_malware,2,24bd1,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,0,0,0,1,1,
ransomware_malware,5,c9186,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,0,0,0,1,1,
shameleon,1,00828,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,4,1,0,1,1,NEW@<body>@shameleon_client_providers_base.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@client.py_slice.py|T:Core Attack Chain|P:Undetermined || NEW@_get_payload@shameleon_client_providers_dummy.py_slice.py|T:Undetermined|P:Undetermined || NEW@_send_payload@shameleon_client_providers_dummy.py_slice.py|T:Undetermined|P:Undetermined
shameleon,2,04c56,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,2,1,1,1,1,NEW@<body>@shameleon_client_providers_dummy.py_slice.py|T:Undetermined|P:Undetermined || NEW@<module>@client.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
shameleon,3,01a49,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,2,2,2,1,1,NEW@<body>@shameleon_client_modules_shell.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@client.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
shameleon,4,0aec7,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,0,0,0,1,1,
shameleon,5,5ddd3,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,3,3,3,1,1,NEW@<body>@shameleon_client_providers_dummy.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@shameleon_client_providers_loki.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@client.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
shameleon,7,6486f,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@builder.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
shameleon,8,0bb1e,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,2,2,1,1,NEW@<module>@builder.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@client.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
shameleon,9,2e87b,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,5,5,5,1,1,NEW@<body>@shameleon_client_modules_shell.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@shameleon_client_providers_dummy.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@shameleon_client_providers_loki.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@builder.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@client.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
shameleon,10,0a26f,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,5,5,5,1,1,NEW@<body>@shameleon_client_providers_dummy.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@shameleon_client_providers_loki.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<body>@shameleon_client_server.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@<module>@builder.py_slice.py|T:Full Attack Chain|P:Full Attack Chain || NEW@<module>@client.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
simple-virus-python,2,e0242,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@virus.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
simple-virus-python,7,96bdc,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,0,0,1,1,NEW@<module>@search.py_slice.py|T:Benign|P:Benign
simple-virus-python,8,57022,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@virus.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
simple-virus-python,9,7008e,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,0,0,1,1,NEW@<module>@search.py_slice.py|T:Benign|P:Benign
simple-virus-python,10,3c1c7,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@virus.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
simple-virus-python,11,bb9b9,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@virus.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
simple-virus-python,12,43792,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,3,2,2,1,1,NEW@<module>@search.py_slice.py|T:Benign|P:Benign || NEW@<module>@virus.py_slice.py|T:Core Attack Chain|P:Core Attack Chain || NEW@infect@virus.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
simple-virus-python,13,09236,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,0,0,0,1,1,
virus,3,a9fa3,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,1,1,1,1,NEW@<module>@antivirus.py_slice.py|T:Benign|P:Benign || NEW@<module>@virus.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
virus,4,41627,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,0,0,1,1,NEW@<module>@antivirus.py_slice.py|T:Undetermined|P:Undetermined
virus,5,3926d,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,1,1,1,1,NEW@<module>@antivirus.py_slice.py|T:Benign|P:Benign || NEW@<module>@virus.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
virus,6,336b5,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,2,1,1,1,1,NEW@<module>@antivirus.py_slice.py|T:Benign|P:Benign || NEW@<module>@virus.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
virus-chan,3,dd198,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@Viirused.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
virus-chan,4,8d638,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@Viirused.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
virus-replicator,2,31a52,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,0,0,0,1,1,
virus-replicator,3,f9d3f,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,0,0,0,1,1,
virus-replicator,4,18773,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,0,0,0,1,1,
virus-replicator,5,acf95,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,0,0,0,1,1,
virus-replicator,6,26c97,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
virus-replicator,7,01519,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,0,0,0,1,1,
virus-replicator,8,4dbd7,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
virus-replicator,9,739a0,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain,Core Attack Chain->Core Attack Chain,Core Attack Chain->Core Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Core Attack Chain|P:Core Attack Chain
virus-replicator,11,668bb,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,0,0,1,1,NEW@<module>@test.py_slice.py|T:Benign|P:Benign
virus.py,3,f97d4,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
virus.py,4,81900,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
virus.py,5,a2151,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
virus.py,6,1c8b3,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
virus.py,7,6c1a3,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
virus.py,8,44e31,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,0,0,0,1,1,
virus.py,9,8843d,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain,Full Attack Chain->Full Attack Chain,Full Attack Chain->Full Attack Chain,1,1,1,1,1,1,1,NEW@<module>@main.py_slice.py|T:Full Attack Chain|P:Full Attack Chain
