repo_name,slice_id,chain_type,start_state,timeline_len,has_bu,has_c,has_f,first_core_commit_num,first_full_commit_num,has_full_commit0,state_path,timeline
parvox,<module>@payloads_reverse_shell.py_slice.py,all_full,Full Attack Chain,5,0,0,1,,5,0,Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain,5(ae436):Full Attack Chain -> 6(5aad2):Full Attack Chain -> 7(ac111):Full Attack Chain -> 8(bc1e1):Full Attack Chain -> 9(e22d0):Full Attack Chain
parvox,<module>@payloads_revshell.py_slice.py,all_full,Full Attack Chain,1,0,0,1,,4,0,Full Attack Chain,4(1cf7a):Full Attack Chain
parvox,<module>@payloads_wallp.py_slice.py,all_full,Full Attack Chain,1,0,0,1,,4,0,Full Attack Chain,4(1cf7a):Full Attack Chain
python-malware,<module>@app.py_slice.py,all_benign_or_undetermined,Benign,14,1,0,0,,,0,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(08682):Benign -> 1(bc042):Benign -> 2(b6106):Benign -> 3(ce6d0):Benign -> 4(1b7a0):Benign -> 5(28b65):Benign -> 6(31a0c):Benign -> 7(09b46):Benign -> 8(22dee):Benign -> 9(2c321):Benign -> 10(a21dd):Benign -> 11(e70e9):Benign -> 12(7ac43):Benign -> 13(ad12d):Benign
python-malware,<module>@cam.py_slice.py,all_benign_or_undetermined,Undetermined,1,1,0,0,,,0,Undetermined,0(08682):Undetermined
python-malware,<module>@cam2.py_slice.py,all_benign_or_undetermined,Undetermined,1,1,0,0,,,0,Undetermined,0(08682):Undetermined
python-malware,<module>@clipboard_event.py_slice.py,all_full,Full Attack Chain,1,0,0,1,,14,0,Full Attack Chain,14(0c40b):Full Attack Chain
python-malware,<module>@keylogger.py_slice.py,all_core,Core Attack Chain,13,0,1,0,0,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain,0(08682):Core Attack Chain -> 1(bc042):Core Attack Chain -> 2(b6106):Core Attack Chain -> 4(1b7a0):Core Attack Chain -> 5(28b65):Core Attack Chain -> 6(31a0c):Core Attack Chain -> 7(09b46):Core Attack Chain -> 8(22dee):Core Attack Chain -> 9(2c321):Core Attack Chain -> 10(a21dd):Core Attack Chain -> 11(e70e9):Core Attack Chain -> 13(ad12d):Core Attack Chain -> 14(0c40b):Core Attack Chain
python-malware,<module>@mail_event.py_slice.py,all_full,Full Attack Chain,9,0,0,1,,6,0,Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain,6(31a0c):Full Attack Chain -> 7(09b46):Full Attack Chain -> 8(22dee):Full Attack Chain -> 9(2c321):Full Attack Chain -> 10(a21dd):Full Attack Chain -> 11(e70e9):Full Attack Chain -> 12(7ac43):Full Attack Chain -> 13(ad12d):Full Attack Chain -> 14(0c40b):Full Attack Chain
python-malware,<module>@main.py_slice.py,benign_or_undetermined_to_full,Undetermined,7,1,0,1,,6,0,Undetermined -> Undetermined -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain,4(1b7a0):Undetermined -> 5(28b65):Undetermined -> 6(31a0c):Full Attack Chain -> 7(09b46):Full Attack Chain -> 8(22dee):Full Attack Chain -> 9(2c321):Full Attack Chain -> 10(a21dd):Full Attack Chain
python-malware,<module>@mic_record.py_slice.py,all_full,Full Attack Chain,4,0,0,1,,11,0,Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain,11(e70e9):Full Attack Chain -> 12(7ac43):Full Attack Chain -> 13(ad12d):Full Attack Chain -> 14(0c40b):Full Attack Chain
python-malware,<module>@my_request.py_slice.py,all_benign_or_undetermined,Undetermined,15,1,0,0,,,0,Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined,0(08682):Undetermined -> 1(bc042):Undetermined -> 2(b6106):Undetermined -> 3(ce6d0):Undetermined -> 4(1b7a0):Undetermined -> 5(28b65):Undetermined -> 6(31a0c):Undetermined -> 7(09b46):Undetermined -> 8(22dee):Undetermined -> 9(2c321):Undetermined -> 10(a21dd):Undetermined -> 11(e70e9):Undetermined -> 12(7ac43):Undetermined -> 13(ad12d):Undetermined -> 14(0c40b):Undetermined
python-malware,<module>@sendmail.py_slice.py,all_benign_or_undetermined,Undetermined,14,1,0,0,,,0,Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined -> Undetermined,1(bc042):Undetermined -> 2(b6106):Undetermined -> 3(ce6d0):Undetermined -> 4(1b7a0):Undetermined -> 5(28b65):Undetermined -> 6(31a0c):Undetermined -> 7(09b46):Undetermined -> 8(22dee):Undetermined -> 9(2c321):Undetermined -> 10(a21dd):Undetermined -> 11(e70e9):Undetermined -> 12(7ac43):Undetermined -> 13(ad12d):Undetermined -> 14(0c40b):Undetermined
python-malware,<module>@server.py_slice.py,all_benign_or_undetermined,Benign,1,1,0,0,,,0,Benign,14(0c40b):Benign
python-malware,show@app.py_slice.py,all_benign_or_undetermined,Benign,14,1,0,0,,,0,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(08682):Benign -> 1(bc042):Benign -> 2(b6106):Benign -> 3(ce6d0):Benign -> 4(1b7a0):Benign -> 5(28b65):Benign -> 6(31a0c):Benign -> 7(09b46):Benign -> 8(22dee):Benign -> 9(2c321):Benign -> 10(a21dd):Benign -> 11(e70e9):Benign -> 12(7ac43):Benign -> 13(ad12d):Benign
python-malware,show@server.py_slice.py,all_benign_or_undetermined,Benign,1,1,0,0,,,0,Benign,14(0c40b):Benign
python-malware1/python-malware,<module>@alerta.py_slice.py,all_full,Full Attack Chain,4,0,0,1,,0,1,Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain,0(0dd59):Full Attack Chain -> 1(e495f):Full Attack Chain -> 2(f5700):Full Attack Chain -> 3(57b61):Full Attack Chain
python-malware1/python-malware,<module>@script.py_slice.py,all_full,Full Attack Chain,9,0,0,1,,3,0,Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain,3(57b61):Full Attack Chain -> 4(ffc0c):Full Attack Chain -> 5(820a3):Full Attack Chain -> 6(7c0ab):Full Attack Chain -> 7(f4a32):Full Attack Chain -> 8(29566):Full Attack Chain -> 9(40420):Full Attack Chain -> 10(02d90):Full Attack Chain -> 11(a8b81):Full Attack Chain
python-malware2/python-malware,<module>@main.py_slice.py,all_full,Full Attack Chain,2,0,0,1,,0,1,Full Attack Chain -> Full Attack Chain,0(b26c0):Full Attack Chain -> 1(4bd71):Full Attack Chain
python-malware3/python-malware,<module>@action.py_slice.py,all_core,Core Attack Chain,9,0,1,0,0,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain,0(d3a15):Core Attack Chain -> 1(15c73):Core Attack Chain -> 2(850c8):Core Attack Chain -> 3(8574a):Core Attack Chain -> 4(dd22c):Core Attack Chain -> 5(40fae):Core Attack Chain -> 6(10f0a):Core Attack Chain -> 7(64c74):Core Attack Chain -> 8(cf1b7):Core Attack Chain
python-malware3/python-malware,<module>@client_client.py_slice.py,all_full,Full Attack Chain,2,0,0,1,,9,0,Full Attack Chain -> Full Attack Chain,9(77145):Full Attack Chain -> 10(ad449):Full Attack Chain
python-malware3/python-malware,<module>@clienttest.py_slice.py,benign_or_undetermined_to_core_to_full,Undetermined,9,1,1,1,2,7,0,Undetermined -> Undetermined -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Full Attack Chain -> Full Attack Chain,0(d3a15):Undetermined -> 1(15c73):Undetermined -> 2(850c8):Core Attack Chain -> 3(8574a):Core Attack Chain -> 4(dd22c):Core Attack Chain -> 5(40fae):Core Attack Chain -> 6(10f0a):Core Attack Chain -> 7(64c74):Full Attack Chain -> 8(cf1b7):Full Attack Chain
python-malware3/python-malware,<module>@dos.py_slice.py,all_full,Full Attack Chain,3,0,0,1,,6,0,Full Attack Chain -> Full Attack Chain -> Full Attack Chain,6(10f0a):Full Attack Chain -> 7(64c74):Full Attack Chain -> 8(cf1b7):Full Attack Chain
python-malware3/python-malware,<module>@encrypt.py_slice.py,all_benign_or_undetermined,Benign,8,1,0,0,,,0,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,1(15c73):Benign -> 2(850c8):Benign -> 3(8574a):Benign -> 4(dd22c):Benign -> 5(40fae):Benign -> 6(10f0a):Benign -> 7(64c74):Benign -> 8(cf1b7):Benign
python-malware3/python-malware,<module>@listfile.py_slice.py,all_benign_or_undetermined,Benign,9,1,0,0,,,0,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(d3a15):Benign -> 1(15c73):Benign -> 2(850c8):Benign -> 3(8574a):Benign -> 4(dd22c):Benign -> 5(40fae):Benign -> 6(10f0a):Benign -> 7(64c74):Benign -> 8(cf1b7):Benign
python-malware3/python-malware,<module>@rsa.py_slice.py,all_benign_or_undetermined,Benign,9,1,0,0,,,0,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(d3a15):Benign -> 1(15c73):Benign -> 2(850c8):Benign -> 3(8574a):Benign -> 4(dd22c):Benign -> 5(40fae):Benign -> 6(10f0a):Benign -> 7(64c74):Benign -> 8(cf1b7):Benign
python-malware3/python-malware,<module>@server_action.py_slice.py,all_core,Core Attack Chain,2,0,1,0,9,,0,Core Attack Chain -> Core Attack Chain,9(77145):Core Attack Chain -> 10(ad449):Core Attack Chain
python-malware3/python-malware,<module>@server_servermalware.py_slice.py,all_core,Core Attack Chain,2,0,1,0,9,,0,Core Attack Chain -> Core Attack Chain,9(77145):Core Attack Chain -> 10(ad449):Core Attack Chain
python-malware3/python-malware,<module>@servermalware.py_slice.py,all_core,Core Attack Chain,9,0,1,0,0,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain,0(d3a15):Core Attack Chain -> 1(15c73):Core Attack Chain -> 2(850c8):Core Attack Chain -> 3(8574a):Core Attack Chain -> 4(dd22c):Core Attack Chain -> 5(40fae):Core Attack Chain -> 6(10f0a):Core Attack Chain -> 7(64c74):Core Attack Chain -> 8(cf1b7):Core Attack Chain
python-malware3/python-malware,<module>@tools_dos.py_slice.py,all_full,Full Attack Chain,2,0,0,1,,9,0,Full Attack Chain -> Full Attack Chain,9(77145):Full Attack Chain -> 10(ad449):Full Attack Chain
python-malware3/python-malware,<module>@tools_listfile.py_slice.py,all_benign_or_undetermined,Benign,2,1,0,0,,,0,Benign -> Benign,9(77145):Benign -> 10(ad449):Benign
python-malware3/python-malware,<module>@tools_persistance.py_slice.py,all_full,Full Attack Chain,1,0,0,1,,10,0,Full Attack Chain,10(ad449):Full Attack Chain
python-malware3/python-malware,<module>@tools_rsa.py_slice.py,all_benign_or_undetermined,Benign,2,1,0,0,,,0,Benign -> Benign,9(77145):Benign -> 10(ad449):Benign
raccoon_clipper,<module>@uninstaller_uninstaller.py_slice.py,all_benign_or_undetermined,Benign,3,1,0,0,,,0,Benign -> Benign -> Benign,0(5d4a4):Benign -> 1(bb691):Benign -> 2(124df):Benign
ransomware,<body>@lib_mysmb.py_slice.py,all_core,Core Attack Chain,1,0,1,0,2,,0,Core Attack Chain,2(ae168):Core Attack Chain
ransomware,<module>@gen_rsa_key.py_slice.py,all_benign_or_undetermined,Undetermined,3,1,0,0,,,0,Undetermined -> Undetermined -> Undetermined,0(fde37):Undetermined -> 1(164d2):Undetermined -> 2(ae168):Undetermined
ransomware,<module>@lib_en_decrypt.py_slice.py,all_full,Full Attack Chain,2,0,0,1,,1,0,Full Attack Chain -> Full Attack Chain,1(164d2):Full Attack Chain -> 2(ae168):Full Attack Chain
ransomware,<module>@lib_eternal_checker.py_slice.py,all_benign_or_undetermined,Benign,1,1,0,0,,,0,Benign,2(ae168):Benign
ransomware,<module>@lib_system_manager.py_slice.py,all_core,Core Attack Chain,1,0,1,0,2,,0,Core Attack Chain,2(ae168):Core Attack Chain
ransomware,<module>@lib_zzz_exploit.py_slice.py,all_full,Full Attack Chain,1,0,0,1,,2,0,Full Attack Chain,2(ae168):Full Attack Chain
ransomware,<module>@main.py_slice.py,all_full,Full Attack Chain,3,0,0,1,,0,1,Full Attack Chain -> Full Attack Chain -> Full Attack Chain,0(fde37):Full Attack Chain -> 1(164d2):Full Attack Chain -> 2(ae168):Full Attack Chain
ransomware1,<module>@ransomware.py_slice.py,all_core,Core Attack Chain,3,0,1,0,1,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain,1(98861):Core Attack Chain -> 2(954c7):Core Attack Chain -> 3(4eda8):Core Attack Chain
ransomware2,<module>@encrypt.py_slice.py,benign_or_undetermined_to_core_to_full,Undetermined,4,1,1,1,4,6,0,Undetermined -> Core Attack Chain -> Core Attack Chain -> Full Attack Chain,3(f4a30):Undetermined -> 4(96b1f):Core Attack Chain -> 5(c91af):Core Attack Chain -> 6(76b79):Full Attack Chain
ransomware3,<module>@attack.py_slice.py,benign_or_undetermined_to_core_to_full,Undetermined,5,1,1,1,2,3,0,Undetermined -> Core Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain,1(fba94):Undetermined -> 2(aa702):Core Attack Chain -> 3(725f5):Full Attack Chain -> 4(e29aa):Full Attack Chain -> 5(7d82f):Full Attack Chain
ransomware4,<module>@ransomware.py_slice.py,benign_or_undetermined_to_core_to_full,Undetermined,6,1,1,1,4,7,0,Undetermined -> Undetermined -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Full Attack Chain,2(fea26):Undetermined -> 3(92b3a):Undetermined -> 4(034e6):Core Attack Chain -> 5(f74df):Core Attack Chain -> 6(e8210):Core Attack Chain -> 7(6fa08):Full Attack Chain
ransomware5,<body>@cryptware.py_slice.py,all_core,Core Attack Chain,3,0,1,0,1,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain,1(2e3d3):Core Attack Chain -> 2(262f1):Core Attack Chain -> 3(2e4e1):Core Attack Chain
ransomware5,<module>@cryptware.py_slice.py,benign_or_undetermined_to_core_to_full,Undetermined,4,1,1,1,1,3,0,Undetermined -> Core Attack Chain -> Core Attack Chain -> Full Attack Chain,0(1f376):Undetermined -> 1(2e3d3):Core Attack Chain -> 2(262f1):Core Attack Chain -> 3(2e4e1):Full Attack Chain
ransomware6,<module>@ransomware.py_slice.py,benign_or_undetermined_to_core_to_full,Undetermined,4,1,1,1,1,2,0,Undetermined -> Core Attack Chain -> Full Attack Chain -> Full Attack Chain,0(571ee):Undetermined -> 1(2c7b0):Core Attack Chain -> 2(400a1):Full Attack Chain -> 3(546b3):Full Attack Chain
ransomware7,<body>@ransomware.py_slice.py,all_core,Core Attack Chain,2,0,1,0,2,,0,Core Attack Chain -> Core Attack Chain,2(8770a):Core Attack Chain -> 3(d6a53):Core Attack Chain
ransomware7,<module>@ransomware.py_slice.py,all_core,Core Attack Chain,4,0,1,0,0,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain,0(5312c):Core Attack Chain -> 1(ab143):Core Attack Chain -> 2(8770a):Core Attack Chain -> 3(d6a53):Core Attack Chain
ransomware_malware,<body>@ransomware.py_slice.py,benign_or_undetermined_to_core,Core Attack Chain,6,1,1,0,0,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Benign -> Core Attack Chain -> Core Attack Chain,0(9a265):Core Attack Chain -> 1(edfec):Core Attack Chain -> 2(24bd1):Core Attack Chain -> 3(e7f34):Benign -> 4(19851):Core Attack Chain -> 5(c9186):Core Attack Chain
reverseShell1,<module>@reverse.py_slice.py,all_full,Full Attack Chain,4,0,0,1,,0,1,Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain,0(c6677):Full Attack Chain -> 1(2ceaa):Full Attack Chain -> 2(72770):Full Attack Chain -> 3(a9d41):Full Attack Chain
reverseShell2,<module>@client.py_slice.py,benign_or_undetermined_to_full,Undetermined,3,1,0,1,,3,0,Undetermined -> Undetermined -> Full Attack Chain,1(683ad):Undetermined -> 2(86f9e):Undetermined -> 3(3d1ac):Full Attack Chain
reverseShell3,<module>@client.py_slice.py,benign_or_undetermined_to_full,Undetermined,2,1,0,1,,1,0,Undetermined -> Full Attack Chain,0(dcf79):Undetermined -> 1(1ccbb):Full Attack Chain
reverseShell4,<module>@victim.py_slice.py,benign_or_undetermined_to_core,Undetermined,3,1,1,0,3,,0,Undetermined -> Core Attack Chain -> Core Attack Chain,2(f3a04):Undetermined -> 3(08561):Core Attack Chain -> 4(1c874):Core Attack Chain
reverseShell5,<module>@reverse_ssl.py_slice.py,benign_or_undetermined_to_core,Undetermined,6,1,1,0,5,,0,Undetermined -> Undetermined -> Undetermined -> Undetermined -> Core Attack Chain -> Core Attack Chain,1(4f80a):Undetermined -> 2(c0b0e):Undetermined -> 3(a63f7):Undetermined -> 4(456e6):Undetermined -> 5(210be):Core Attack Chain -> 6(c8f00):Core Attack Chain
shameleon,<body>@misc_dummy_server_dummy_server.py_slice.py,all_benign_or_undetermined,Benign,11,1,0,0,,,0,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(3759a):Benign -> 1(00828):Benign -> 2(04c56):Benign -> 3(01a49):Benign -> 4(0aec7):Benign -> 5(5ddd3):Benign -> 6(464c1):Benign -> 7(6486f):Benign -> 8(0bb1e):Benign -> 9(2e87b):Benign -> 10(0a26f):Benign
shameleon,<body>@shameleon_client_modules_shell.py_slice.py,all_core,Core Attack Chain,10,0,1,0,0,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain,0(3759a):Core Attack Chain -> 1(00828):Core Attack Chain -> 2(04c56):Core Attack Chain -> 3(01a49):Core Attack Chain -> 4(0aec7):Core Attack Chain -> 5(5ddd3):Core Attack Chain -> 6(464c1):Core Attack Chain -> 7(6486f):Core Attack Chain -> 8(0bb1e):Core Attack Chain -> 9(2e87b):Core Attack Chain
shameleon,<body>@shameleon_client_providers_base.py_slice.py,all_benign_or_undetermined,Undetermined,2,1,0,0,,,0,Undetermined -> Undetermined,0(3759a):Undetermined -> 1(00828):Undetermined
shameleon,<body>@shameleon_client_providers_dummy.py_slice.py,benign_or_undetermined_to_core,Undetermined,10,1,1,0,5,,0,Undetermined -> Undetermined -> Undetermined -> Undetermined -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain,0(3759a):Undetermined -> 2(04c56):Undetermined -> 3(01a49):Undetermined -> 4(0aec7):Undetermined -> 5(5ddd3):Core Attack Chain -> 6(464c1):Core Attack Chain -> 7(6486f):Core Attack Chain -> 8(0bb1e):Core Attack Chain -> 9(2e87b):Core Attack Chain -> 10(0a26f):Core Attack Chain
shameleon,<body>@shameleon_client_providers_loki.py_slice.py,all_core,Core Attack Chain,6,0,1,0,5,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain,5(5ddd3):Core Attack Chain -> 6(464c1):Core Attack Chain -> 7(6486f):Core Attack Chain -> 8(0bb1e):Core Attack Chain -> 9(2e87b):Core Attack Chain -> 10(0a26f):Core Attack Chain
shameleon,<body>@shameleon_client_server.py_slice.py,all_core,Core Attack Chain,1,0,1,0,10,,0,Core Attack Chain,10(0a26f):Core Attack Chain
shameleon,<module>@builder.py_slice.py,all_full,Full Attack Chain,5,0,0,1,,6,0,Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain -> Full Attack Chain,6(464c1):Full Attack Chain -> 7(6486f):Full Attack Chain -> 8(0bb1e):Full Attack Chain -> 9(2e87b):Full Attack Chain -> 10(0a26f):Full Attack Chain
shameleon,<module>@client.py_slice.py,all_core,Core Attack Chain,11,0,1,0,0,,0,Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain -> Core Attack Chain,0(3759a):Core Attack Chain -> 1(00828):Core Attack Chain -> 2(04c56):Core Attack Chain -> 3(01a49):Core Attack Chain -> 4(0aec7):Core Attack Chain -> 5(5ddd3):Core Attack Chain -> 6(464c1):Core Attack Chain -> 7(6486f):Core Attack Chain -> 8(0bb1e):Core Attack Chain -> 9(2e87b):Core Attack Chain -> 10(0a26f):Core Attack Chain
